point_datetime,point_uuid,set_id,game_id,point_id,match_point,set_point,break_point,server,side,winner,ace_flag,double_fault_flag,serve,serve_type,serve_target,net_approach,first_net_approacher,net_approach_type,rally_length,final_shot,final_shot_hand,final_shot_type,metadata
2025-03-19 05:46:03.097438+00:00,3-28-167-2-1,3,28,167,0,0,0,2,1,1,False,False,3,2.0,2.0,False,,,3.0,2.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:46:50.108667+00:00,3-28-168-2-0,3,28,168,0,0,1,2,0,2,False,False,3,2.0,3.0,False,,,4.0,1.0,2.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:47:38.982263+00:00,3-28-169-2-1,3,28,169,0,0,1,2,1,1,False,False,3,3.0,1.0,False,,,2.0,2.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:48:06.687224+00:00,3-29-170-1-0,3,29,170,0,0,0,1,0,2,False,False,2,1.0,1.0,False,,,2.0,2.0,2.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:48:42.168010+00:00,3-29-171-1-1,3,29,171,0,0,0,1,1,1,False,False,2,1.0,3.0,False,,,1.0,2.0,2.0,7.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:49:07.806491+00:00,3-29-172-1-0,3,29,172,0,0,0,1,0,1,False,False,3,2.0,2.0,False,,,3.0,2.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:49:44.550537+00:00,3-29-173-1-1,3,29,173,0,0,0,1,1,1,False,False,3,2.0,2.0,False,,,3.0,3.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:50:12.024085+00:00,3-29-174-1-0,3,29,174,0,0,0,1,0,2,False,False,3,2.0,2.0,False,,,3.0,1.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:50:42.677160+00:00,3-29-175-1-1,3,29,175,0,0,0,1,1,2,False,False,2,1.0,3.0,False,,,2.0,2.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:51:11.848842+00:00,3-29-176-1-0,3,29,176,0,0,0,1,0,1,False,False,2,1.0,1.0,False,,,1.0,2.0,2.0,7.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:51:40.803511+00:00,3-29-177-1-1,3,29,177,0,0,0,1,1,2,False,False,2,1.0,1.0,False,,,3.0,2.0,2.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:51:50.116677+00:00,3-29-178-1-0,3,29,178,0,0,0,1,0,1,True,False,1,1.0,1.0,False,,,1.0,1.0,,,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:52:11.496019+00:00,3-29-179-1-1,3,29,179,0,0,0,1,1,1,False,False,2,1.0,2.0,False,,,1.0,2.0,2.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:52:36.533340+00:00,3-30-180-2-0,3,30,180,0,0,0,2,0,2,False,False,2,1.0,3.0,False,,,,2.0,1.0,7.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:53:20.453483+00:00,3-30-181-2-1,3,30,181,0,0,0,2,1,2,False,False,3,2.0,2.0,False,,,3.0,2.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:53:38.707426+00:00,3-30-182-2-0,3,30,182,0,0,0,2,0,2,False,False,2,1.0,1.0,False,,,1.0,2.0,2.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:54:01.615108+00:00,3-30-183-2-1,3,30,183,0,0,0,2,1,1,False,False,3,2.0,3.0,False,,,3.0,1.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:54:19.375752+00:00,3-30-184-2-0,3,30,184,0,0,0,2,0,2,False,False,2,1.0,3.0,False,,,1.0,2.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:54:58.195909+00:00,3-31-185-1-0,3,31,185,0,0,0,1,0,2,False,False,3,2.0,2.0,False,,,2.0,3.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:55:14.310118+00:00,3-31-186-1-1,3,31,186,0,0,0,1,1,1,False,False,2,1.0,3.0,False,,,2.0,1.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:55:29.213967+00:00,3-31-187-1-0,3,31,187,0,0,0,1,0,1,True,False,1,1.0,1.0,False,,,1.0,1.0,,,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:56:16.040213+00:00,3-31-188-1-1,3,31,188,0,0,0,1,1,2,False,False,2,1.0,1.0,False,,,4.0,2.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 05:56:55.150626+00:00,3-31-189-1-0,3,31,189,0,0,0,1,0,1,False,False,3,2.0,3.0,False,,,4.0,2.0,1.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
2025-03-19 10:53:41.483995+00:00,3-31-190-1-1,3,31,190,1,1,0,1,1,1,False,False,3,2.0,1.0,True,2.0,2.0,4.0,1.0,2.0,1.0,"{'player1_name': 'Jannik Sinner', 'player2_name': 'Alexander Zverev', 'server': 1, 'match_best_of': 5, 'set_num_games': 6, 'set_tiebreak_to': 7, 'match_tiebreak': False, 'match_tiebreak_to': 10, 'datetime': '2025-01-26 08:30:00'}"
